reporting_level|fice_code|institution|degree|cip_2|cip_category|cip_4|cip_detail|graduates|employed_pct|avg_first_year_wages|full_time_pct|avg_first_year_full_time_wages
1|030633|Northwest Arkansas Community College|Associate Degrees|||ALL AREAS OF STUDY||1400|77|29492|35|41034
3|030633|Northwest Arkansas Community College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|50|90|29325|42|36325
3|030633|Northwest Arkansas Community College|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|50|68|24068|20|31566
3|030633|Northwest Arkansas Community College|Technical Certificates|51|Health Professions|0601|Dental Assisting/Assistant|20|95|22245|65|25367
3|030633|Northwest Arkansas Community College|Associate Degrees|01|Agriculture|0000|AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES|16|75|14248|19|26427
3|030633|Northwest Arkansas Community College|Associate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|27|70|40099|59|43247
3|030633|Northwest Arkansas Community College|Associate Degrees|12|Personal & Culinary Services|0503|Culinary Arts/Chef Training|20|80|20690|40|29602
3|030633|Northwest Arkansas Community College|Associate Degrees|13|Education|1210|Early Childhood Education and Teaching|19|74|16762|42|20843
3|030633|Northwest Arkansas Community College|Associate Degrees|15|Engineering Technology|0507|Environmental Engineering Technology/Environmental Technology|14|71|29804|57|36699
3|030633|Northwest Arkansas Community College|Associate Degrees|15|Engineering Technology|1301|Drafting and Design Technology/Technician, General|12|92|44337|67|46900
3|030633|Northwest Arkansas Community College|Associate Degrees|22|Legal Professions & Studies|0302|Legal Assistant/Paralegal|21|90|25591|48|31410
3|030633|Northwest Arkansas Community College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|678|73|21910|21|35278
3|030633|Northwest Arkansas Community College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|43|70|30510|35|36487
3|030633|Northwest Arkansas Community College|Associate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|21|81|28196|62|33913
3|030633|Northwest Arkansas Community College|Associate Degrees|43|Law Enforcement & Protective Serv.|0202|Fire Services Administration|13|85|44812|54|48511
3|030633|Northwest Arkansas Community College|Associate Degrees|50|Visual & Performing Arts|0402|Commercial and Advertising Art|29|69|22429|52|26842
3|030633|Northwest Arkansas Community College|Associate Degrees|51|Health Professions|0707|Health Information/Medical Records Technology/Technician|21|90|24174|57|29186
3|030633|Northwest Arkansas Community College|Associate Degrees|51|Health Professions|0806|Physical Therapy Technician/Assistant|23|83|41944|74|45521
3|030633|Northwest Arkansas Community College|Associate Degrees|51|Health Professions|0908|Respiratory Care Therapy/Therapist|19|89|42304|74|46701
3|030633|Northwest Arkansas Community College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|164|90|50246|68|54024
3|030633|Northwest Arkansas Community College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|65|60|38374|40|42734
3|030633|Northwest Arkansas Community College|Associate Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|179|81|27823|28|36984
1|020870|Ozarka College|Certificates of Proficiency|||ALL AREAS OF STUDY||260|83|14642|14|21738
1|020870|Ozarka College|Technical Certificates|||ALL AREAS OF STUDY||150|83|23360|19|29004
1|020870|Ozarka College|Associate Degrees|||ALL AREAS OF STUDY||298|78|27500|43|37001
3|020870|Ozarka College|Certificates of Proficiency|19|Family & Consumer Sciences|0706|Child Development|26|92|14952|35|19814
3|020870|Ozarka College|Certificates of Proficiency|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|69|83|14546|14|21965
3|020870|Ozarka College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|17|82|21009|41|26832
3|020870|Ozarka College|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|137|83|13908|6|20195
3|020870|Ozarka College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|129|85|24399|20|29887
3|020870|Ozarka College|Associate Degrees|12|Personal & Culinary Services|0599|Culinary Arts and Related Services, Other|14|79|17506|43|22151
3|020870|Ozarka College|Associate Degrees|13|Education|1203|Junior High/Intermediate/Middle School Education and Teaching|27|78|15667|41|20398
3|020870|Ozarka College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|77|68|16966|18|23755
3|020870|Ozarka College|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|29|69|16883|21|19695
3|020870|Ozarka College|Associate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|14|64|28997|43|26858
3|020870|Ozarka College|Associate Degrees|51|Health Professions|0707|Health Information/Medical Records Technology/Technician|18|67|14337|33|20093
3|020870|Ozarka College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|84|94|47076|81|49089
3|020870|Ozarka College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|12|83|15330|25|29116
1|001104|Phillips Community College of the U A|Certificates of Proficiency|||ALL AREAS OF STUDY||232|72|10100|9|22604
1|001104|Phillips Community College of the U A|Technical Certificates|||ALL AREAS OF STUDY||76|76|18767|24|28512
1|001104|Phillips Community College of the U A|Associate Degrees|||ALL AREAS OF STUDY||248|78|22282|28|33859
3|001104|Phillips Community College of the U A|Certificates of Proficiency|43|Law Enforcement & Protective Serv.|0103|Criminal Justice/Law Enforcement Administration|31|68|11904|10|30643
3|001104|Phillips Community College of the U A|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|44|70|15513|14|23708
3|001104|Phillips Community College of the U A|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|20|85|12006|30|20010
3|001104|Phillips Community College of the U A|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|17|82|23136|47|29537
3|001104|Phillips Community College of the U A|Technical Certificates|51|Health Professions|1009|Phlebotomy Technician/Phlebotomist|24|79|16280|17|18537
3|001104|Phillips Community College of the U A|Associate Degrees|13|Education|1210|Early Childhood Education and Teaching|13|92|18637|54|18272
3|001104|Phillips Community College of the U A|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|150|79|18202|25|30551
3|001104|Phillips Community College of the U A|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|28|68|49568|36|58124
3|001104|Phillips Community College of the U A|Associate Degrees|52|Business, Management & Marketing|0401|Administrative Assistant and Secretarial Science, General|11|82|19555|45|23398
1|020746|South Arkansas Community College|Certificates of Proficiency|||ALL AREAS OF STUDY||238|73|17954|18|39068
1|020746|South Arkansas Community College|Technical Certificates|||ALL AREAS OF STUDY||326|73|23053|24|36595
1|020746|South Arkansas Community College|Associate Degrees|||ALL AREAS OF STUDY||322|70|34673|40|48113
3|020746|South Arkansas Community College|Certificates of Proficiency|15|Engineering Technology|0612|Industrial Technology/Technician|16|69|38621|38|54923
3|020746|South Arkansas Community College|Certificates of Proficiency|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|23|87|17185|22|36620
3|020746|South Arkansas Community College|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|114|73|19635|18|39032
3|020746|South Arkansas Community College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|13|85|25988|46|39977
3|020746|South Arkansas Community College|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|24|58|14638|17|26579
3|020746|South Arkansas Community College|Technical Certificates|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|14|71|16645|29|23011
3|020746|South Arkansas Community College|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|141|68|16311|9|30211
3|020746|South Arkansas Community College|Technical Certificates|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|27|89|51014|74|52775
3|020746|South Arkansas Community College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|83|86|27743|41|33480
3|020746|South Arkansas Community College|Associate Degrees|13|Education|1210|Early Childhood Education and Teaching|15|93|18667|33|23401
3|020746|South Arkansas Community College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|73|66|21712|16|44212
3|020746|South Arkansas Community College|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|13|77|26941|23|44995
3|020746|South Arkansas Community College|Associate Degrees|41|Science Technologies|0301|Chemical Technology/Technician|16|81|48439|69|52717
3|020746|South Arkansas Community College|Associate Degrees|43|Law Enforcement & Protective Serv.|0107|Criminal Justice/Police Science|16|81|24347|25|32821
3|020746|South Arkansas Community College|Associate Degrees|51|Health Professions|0803|Occupational Therapist Assistant|27|81|47748|67|57668
3|020746|South Arkansas Community College|Associate Degrees|51|Health Professions|0806|Physical Therapy Technician/Assistant|26|85|45954|69|54297
3|020746|South Arkansas Community College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|70|57|47236|40|54416
3|020746|South Arkansas Community College|Associate Degrees|52|Business, Management & Marketing|9999|Business, Management, Marketing, and Related Support Services, Other|17|65|26637|35|35346
1|005707|Southeast Arkansas College|Certificates of Proficiency|||ALL AREAS OF STUDY||187|83|17625|20|31036
1|005707|Southeast Arkansas College|Technical Certificates|||ALL AREAS OF STUDY||63|90|26286|35|37786
1|005707|Southeast Arkansas College|Associate Degrees|||ALL AREAS OF STUDY||409|80|29352|40|40388
3|005707|Southeast Arkansas College|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|27|93|21783|30|42202
3|005707|Southeast Arkansas College|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|29|86|21121|34|36183
3|005707|Southeast Arkansas College|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|103|78|16266|15|23117
3|005707|Southeast Arkansas College|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|27|93|22075|26|35326
3|005707|Southeast Arkansas College|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|11|91|40716|55|42351
3|005707|Southeast Arkansas College|Associate Degrees|11|Computer & Information Sciences|0901|Computer Systems Networking and Telecommunications|25|64|24697|48|28569
3|005707|Southeast Arkansas College|Associate Degrees|19|Family & Consumer Sciences|0709|Child Care Provider/Assistant|27|67|17169|15|24920
3|005707|Southeast Arkansas College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|123|78|21246|24|34368
3|005707|Southeast Arkansas College|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|38|76|19911|26|27420
3|005707|Southeast Arkansas College|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|14|86|31900|57|42686
3|005707|Southeast Arkansas College|Associate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|34|76|27057|24|32351
3|005707|Southeast Arkansas College|Associate Degrees|47|Mechanic & Repair Technologies|0105|Industrial Electronics Technology/Technician|14|93|41983|86|44556
3|005707|Southeast Arkansas College|Associate Degrees|51|Health Professions|0907|Medical Radiologic Technology/Science - Radiation Therapist|18|89|40965|67|43373
3|005707|Southeast Arkansas College|Associate Degrees|51|Health Professions|0908|Respiratory Care Therapy/Therapist|11|100|40603|100|40603
3|005707|Southeast Arkansas College|Associate Degrees|51|Health Professions|0909|Surgical Technology/Technologist|14|79|37140|57|41512
3|005707|Southeast Arkansas College|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|49|96|49444|73|53818
3|005707|Southeast Arkansas College|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|38|79|24106|29|37159
1|001107|Southern Arkansas University - Magnolia|Associate Degrees|||ALL AREAS OF STUDY||163|56|19697|7|34284
1|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|||ALL AREAS OF STUDY||938|62|30850|36|40222
1|001107|Southern Arkansas University - Magnolia|Master's Degrees|||ALL AREAS OF STUDY||1153|19|44225|15|47900
3|001107|Southern Arkansas University - Magnolia|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|120|62|17699|6|28014
3|001107|Southern Arkansas University - Magnolia|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|23|26|45566|13|53615
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|01|Agriculture|0101|Agricultural Business and Management, General|45|60|35641|33|47868
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|09|Communication & Journalism|0401|Journalism|20|65|17013|20|26922
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|12|42|39510|25|58155
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|13|Education|1210|Early Childhood Education and Teaching|61|90|32290|62|35737
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|13|Education|1301|Agricultural Teacher Education|16|69|33926|44|36788
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|13|Education|1314|Physical Education Teaching and Coaching|15|73|39065|60|38596
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|62|56|19869|19|27021
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|26|Biological & Biomedical Sciences|0101|Biology/Biological Sciences, General|64|45|14640|17|27765
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|31|Parks, Recreation, Leisure & Fitness|0505|Kinesiology and Exercise Science|31|35|20649|10|37773
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|40|Physical Sciences|0501|Chemistry, General|22|64|28251|27|49584
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|40|Physical Sciences|0899|Physics, Other|40|70|55299|57|58833
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|42|Psychology|0101|Psychology, General|50|68|18996|24|25534
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|43|Law Enforcement & Protective Serv.|0104|Criminal Justice/Safety Studies|56|64|27874|36|33246
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|44|Public Admin. & Social Service|0701|Social Work|30|73|23888|43|33604
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|50|Visual & Performing Arts|0702|Fine/Studio Arts, General|18|56|14684|17|23974
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|113|60|48405|49|51790
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|140|57|31023|32|40594
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|52|Business, Management & Marketing|0301|Accounting|39|77|33998|49|38614
3|001107|Southern Arkansas University - Magnolia|Baccalaureate Degrees|54|History|0101|History, General|12|58|24241|50|22003
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|01|Agriculture|0000|AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES|14|64|45679|50|47612
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|885|1|54432|0|66415
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|13|Education|0501|Educational/Instructional Technology|30|97|45995|83|46558
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|13|Education|1101|Counselor Education/School Counseling and Guidance Services|17|71|28321|29|36463
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|13|Education|1199|Student Counseling and Personnel Services, Other|20|90|43116|60|48812
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|13|Education|1202|Elementary Education and Teaching|13|92|39089|77|43107
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|13|Education|1299|Teacher Education and Professional Development, Specific Levels and Methods, Other|63|92|40686|81|41249
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|31|Parks, Recreation, Leisure & Fitness|0501|Health and Physical Education/Fitness, General|25|60|31301|44|39482
3|001107|Southern Arkansas University - Magnolia|Master's Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|51|69|58905|57|64738
1|007738|Southern Arkansas University - Tech|Certificates of Proficiency|||ALL AREAS OF STUDY||327|80|25928|38|38896
1|007738|Southern Arkansas University - Tech|Technical Certificates|||ALL AREAS OF STUDY||627|90|32037|67|36940
1|007738|Southern Arkansas University - Tech|Associate Degrees|||ALL AREAS OF STUDY||248|82|27620|37|40250
3|007738|Southern Arkansas University - Tech|Certificates of Proficiency|11|Computer & Information Sciences|0101|Computer and Information Sciences, General|20|70|23054|15|25632
3|007738|Southern Arkansas University - Tech|Certificates of Proficiency|19|Family & Consumer Sciences|0709|Child Care Provider/Assistant|12|92|15105|25|16187
3|007738|Southern Arkansas University - Tech|Certificates of Proficiency|43|Law Enforcement & Protective Serv.|0203|Fire Science/Fire-fighting|144|90|37485|72|40961
3|007738|Southern Arkansas University - Tech|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|32|94|22352|28|35365
3|007738|Southern Arkansas University - Tech|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|33|73|9721|9|19209
3|007738|Southern Arkansas University - Tech|Technical Certificates|43|Law Enforcement & Protective Serv.|0107|Criminal Justice/Police Science|473|95|33736|75|37366
3|007738|Southern Arkansas University - Tech|Technical Certificates|47|Mechanic & Repair Technologies|0607|Airframe Mechanics and Aircraft Maintenance Technology/Technician|26|38|17571|19|26188
3|007738|Southern Arkansas University - Tech|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|41|90|24542|46|35985
3|007738|Southern Arkansas University - Tech|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|34|88|28176|62|31753
3|007738|Southern Arkansas University - Tech|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|26|73|15242|12|28922
3|007738|Southern Arkansas University - Tech|Associate Degrees|30|Multi/Interdisciplinary Studies|0000|MULTI/INTERDISCIPLINARY STUDIES|45|78|33993|40|45314
3|007738|Southern Arkansas University - Tech|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|55|91|24482|33|41140
3|007738|Southern Arkansas University - Tech|Associate Degrees|47|Mechanic & Repair Technologies|0399|Heavy/Industrial Equipment Maintenance Technologies, Other|15|73|45091|47|51318
3|007738|Southern Arkansas University - Tech|Associate Degrees|47|Mechanic & Repair Technologies|0612|Vehicle Emissions Inspection and Maintenance Technology/Technician|16|94|36608|56|42934
3|007738|Southern Arkansas University - Tech|Associate Degrees|52|Business, Management & Marketing|0201|Business Administration and Management, General|15|73|16740|27|25552
3|007738|Southern Arkansas University - Tech|Associate Degrees|52|Business, Management & Marketing|0204|Office Management and Supervision|14|79|19947|43|26561
1|020735|U A Community College at Batesville|Certificates of Proficiency|||ALL AREAS OF STUDY||261|84|16348|23|25148
1|020735|U A Community College at Batesville|Technical Certificates|||ALL AREAS OF STUDY||105|72|22605|27|30039
1|020735|U A Community College at Batesville|Associate Degrees|||ALL AREAS OF STUDY||398|86|29235|40|42742
3|020735|U A Community College at Batesville|Certificates of Proficiency|13|Education|1210|Early Childhood Education and Teaching|21|90|16093|52|17029
3|020735|U A Community College at Batesville|Certificates of Proficiency|47|Mechanic & Repair Technologies|0201|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician|11|82|16070|27|25104
3|020735|U A Community College at Batesville|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|50|88|22425|38|32697
3|020735|U A Community College at Batesville|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|21|81|22012|38|28438
3|020735|U A Community College at Batesville|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|154|82|13404|10|20484
3|020735|U A Community College at Batesville|Technical Certificates|12|Personal & Culinary Services|0401|Cosmetology/Cosmetologist, General|37|62|11712|11|22957
3|020735|U A Community College at Batesville|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|36|86|29193|47|31810
3|020735|U A Community College at Batesville|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|173|81|14761|16|23976
3|020735|U A Community College at Batesville|Associate Degrees|47|Mechanic & Repair Technologies|0101|Electrical/Electronics Equipment Installation and Repair, General|15|93|35033|67|40732
3|020735|U A Community College at Batesville|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|135|93|48888|69|53302
3|020735|U A Community College at Batesville|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|35|77|21550|40|28666
1|005732|U A Community College at Hope|Certificates of Proficiency|||ALL AREAS OF STUDY||284|70|16491|22|28025
1|005732|U A Community College at Hope|Technical Certificates|||ALL AREAS OF STUDY||182|73|21460|21|35352
1|005732|U A Community College at Hope|Associate Degrees|||ALL AREAS OF STUDY||342|65|24701|27|36820
3|005732|U A Community College at Hope|Certificates of Proficiency|19|Family & Consumer Sciences|0709|Child Care Provider/Assistant|41|80|14434|32|19366
3|005732|U A Community College at Hope|Certificates of Proficiency|48|Precision Production|0508|Welding Technology/Welder|28|82|19412|36|24713
3|005732|U A Community College at Hope|Certificates of Proficiency|51|Health Professions|0810|Emergency Care Attendant (EMT Ambulance)|45|64|24340|33|34956
3|005732|U A Community College at Hope|Certificates of Proficiency|51|Health Professions|3902|Nursing Assistant/Aide and Patient Care Assistant/Aide|90|79|11432|11|20324
3|005732|U A Community College at Hope|Certificates of Proficiency|52|Business, Management & Marketing|0401|Administrative Assistant and Secretarial Science, General|32|44|14824|9|31781
3|005732|U A Community College at Hope|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|72|68|12319|4|22737
3|005732|U A Community College at Hope|Technical Certificates|47|Mechanic & Repair Technologies|0605|Diesel Mechanics Technology/Technician|13|77|27544|31|35592
3|005732|U A Community College at Hope|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|14|79|23760|43|26414
3|005732|U A Community College at Hope|Technical Certificates|51|Health Professions|0000|HEALTH PROFESSIONS AND RELATED PROGRAMS|12|92|24831|25|29794
3|005732|U A Community College at Hope|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|21|62|28479|24|41248
3|005732|U A Community College at Hope|Associate Degrees|12|Personal & Culinary Services|0301|Funeral Service and Mortuary Science, General|17|59|29961|24|40107
3|005732|U A Community College at Hope|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|133|55|15389|14|26947
3|005732|U A Community College at Hope|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|44|80|22775|27|27144
3|005732|U A Community College at Hope|Associate Degrees|30|Multi/Interdisciplinary Studies|9999|Multi-/Interdisciplinary Studies, Other|15|67|38731|40|52253
3|005732|U A Community College at Hope|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|47|57|49833|43|57374
3|005732|U A Community College at Hope|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|37|70|18068|27|28632
1|005245|U A Community College at Morrilton|Certificates of Proficiency|||ALL AREAS OF STUDY||64|83|19656|19|38740
1|005245|U A Community College at Morrilton|Technical Certificates|||ALL AREAS OF STUDY||200|84|22244|22|30712
1|005245|U A Community College at Morrilton|Associate Degrees|||ALL AREAS OF STUDY||729|84|27488|37|39106
3|005245|U A Community College at Morrilton|Certificates of Proficiency|51|Health Professions|0904|Emergency Medical Technology/Technician (EMT Paramedic)|19|95|27968|42|48060
3|005245|U A Community College at Morrilton|Technical Certificates|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|93|85|17222|12|20943
3|005245|U A Community College at Morrilton|Technical Certificates|48|Precision Production|0508|Welding Technology/Welder|26|85|32111|62|40417
3|005245|U A Community College at Morrilton|Technical Certificates|51|Health Professions|3901|Licensed Practical/Vocational Nurse Training|19|95|37592|32|37688
3|005245|U A Community College at Morrilton|Associate Degrees|15|Engineering Technology|0903|Petroleum Technology/Technician|48|83|29945|48|40515
3|005245|U A Community College at Morrilton|Associate Degrees|15|Engineering Technology|1102|Surveying Technology/Surveying|15|87|35083|60|41296
3|005245|U A Community College at Morrilton|Associate Degrees|15|Engineering Technology|1202|Computer Technology/Computer Systems Technology|28|86|27244|43|29441
3|005245|U A Community College at Morrilton|Associate Degrees|15|Engineering Technology|1301|Drafting and Design Technology/Technician, General|12|83|25708|58|33128
3|005245|U A Community College at Morrilton|Associate Degrees|19|Family & Consumer Sciences|0706|Child Development|14|93|17846|50|20253
3|005245|U A Community College at Morrilton|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0101|Liberal Arts and Sciences/Liberal Studies|265|80|16936|21|30157
3|005245|U A Community College at Morrilton|Associate Degrees|24|Liberal Arts & Sci., Gen. Studies|0102|General Studies|111|86|32535|23|39620
3|005245|U A Community College at Morrilton|Associate Degrees|47|Mechanic & Repair Technologies|0201|Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician|29|79|30482|55|35780
3|005245|U A Community College at Morrilton|Associate Degrees|47|Mechanic & Repair Technologies|0604|Automobile/Automotive Mechanics Technology/Technician|16|100|23888|81|26879
3|005245|U A Community College at Morrilton|Associate Degrees|51|Health Professions|3801|Registered Nursing/Registered Nurse|87|98|54471|77|58503
3|005245|U A Community College at Morrilton|Associate Degrees|52|Business, Management & Marketing|0101|Business/Commerce, General|71|79|20444|41|26675
1|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|||ALL AREAS OF STUDY||8766|47|32321|28|44147
1|001108|University of Arkansas  Fayetteville|Post-Baccalaureate Certificates|||ALL AREAS OF STUDY||47|72|55052|51|59446
1|001108|University of Arkansas  Fayetteville|Master's Degrees|||ALL AREAS OF STUDY||2351|44|54556|33|63587
1|001108|University of Arkansas  Fayetteville|Post-Master's Degree Certificates|||ALL AREAS OF STUDY||16|69|65830|44|67506
1|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Research/Scholarship|||ALL AREAS OF STUDY||346|33|59599|24|71584
1|001108|University of Arkansas  Fayetteville|Doctor's Degrees - Professional Practice|||ALL AREAS OF STUDY||243|52|49820|36|63055
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0102|Agribusiness/Agricultural Business Operations|123|69|33439|47|43061
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0603|Ornamental Horticulture|25|72|25106|48|32962
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0801|Agricultural and Extension Education Services|38|68|23970|34|32418
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0901|Animal Sciences, General|92|65|22714|33|32160
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|0907|Poultry Science|29|59|40893|45|45404
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|1001|Food Science|34|59|39421|44|47578
3|001108|University of Arkansas  Fayetteville|Baccalaureate Degrees|01|Agriculture|1102|Agronomy and Crop Science|29|38|24830|14|41476
